element,position,is_captain,is_vice_captain,multiplier,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,id_x,total_assists,total_bonus,total_bps,total_clean_sheets,total_creativity,total_goals_conceded,total_goals_scored,total_ict_index,total_influence,total_minutes,total_own_goals,total_penalties_missed,total_penalties_saved,total_red_cards,total_saves,total_threat,total_yellow_cards,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,total_in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,element_type,team,element_id,element_count,singular_name,singular_name_short,plural_name,plural_name_short,entry_id,entry_name,id_y,joined_time,player_first_name,player_last_name,short_name,waiver_pick,game_week
450,6,False,False,1,90,2,1,1,0,0,0,0,0,0,0,3,68,101.8,33.8,55.0,19.1,19,True,450,7,10,430,9,441.3,33,5,156.6,492.6,2571,0,0,0,0,0,631.0,3,2020-08-13T09:27:17.218704Z,100.0,100.0,217593,63,0,,,19,Pablo,6.2,False,,2021-03-14T22:00:24.922065Z,,,3.8,Fornals,,a,125,Fornals,138,51,73,52,55,33,62,35,3,19,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
24,7,False,False,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,False,24,5,8,414,8,649.8,31,5,212.2,493.0,2554,1,0,0,0,0,978.0,1,2020-08-13T09:27:16.710740Z,100.0,100.0,223340,195,0,,,1,Bukayo,2.8,False,,2021-04-11T21:00:27.965611Z,,,3.6,Saka,,a,114,Saka,137,50,37,28,20,8,27,18,3,1,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
368,8,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,13,5.0,24.8,10.0,4.0,2,False,368,7,4,455,8,496.7,56,4,149.4,541.2,2764,0,0,0,0,0,457.0,3,2020-08-13T09:27:17.119949Z,100.0,100.0,91047,179,0,,,2,Stuart,2.6,False,,2021-02-04T17:00:26.143680Z,,,3.5,Armstrong,,a,115,Armstrong,103,36,59,44,77,45,71,43,3,16,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
150,9,False,False,1,58,0,0,0,3,0,0,1,0,0,0,0,-6,0.0,0.0,0.0,0.0,-1,False,150,5,13,443,10,633.8,29,6,164.2,524.2,2244,0,1,0,0,0,481.0,2,2020-08-13T09:27:16.860949Z,100.0,100.0,55422,46,0,,,-1,Gylfi,2.2,False,,2021-03-12T14:00:27.947383Z,,,3.4,Sigurdsson,,a,122,Sigurdsson,108,38,39,30,67,38,51,30,3,7,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
166,10,False,False,1,77,0,0,0,5,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0.0,1,False,166,6,18,415,11,359.2,38,7,203.2,576.4,2862,0,0,0,1,0,1097.0,4,2020-08-13T09:27:16.880180Z,100.0,100.0,212319,23,0,,,1,Richarlison,3.2,False,,2021-01-11T14:00:23.066552Z,,,3.6,de Andrade,,a,123,Richarlison,86,11,102,11,12,8,31,8,4,7,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
514,11,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,2,False,514,9,18,531,14,598.2,46,14,311.8,809.6,3328,0,1,0,1,0,1717.0,2,2020-09-10T11:02:05.659385Z,,,178301,141,0,,,2,Ollie,3.0,False,,,,,4.5,Watkins,,a,168,Watkins,19,4,41,3,2,1,6,2,4,2,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
417,12,False,False,1,90,0,0,0,3,0,0,0,0,0,6,0,22,44.0,0.0,0.0,4.4,3,False,417,1,19,768,6,10.0,74,0,122.4,1213.6,3330,0,0,1,0,166,0.0,1,2020-08-13T09:27:17.178212Z,,,101982,604,0,,,3,Sam,2.2,False,,,,,3.8,Johnstone,,a,140,Johnstone,3,1,422,8,650,64,98,1,1,18,1,80,Goalkeeper,GKP,Goalkeepers,GKP,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
280,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,280,0,4,286,7,78.0,10,0,39.6,233.4,1343,0,0,0,0,0,85.0,1,2020-08-13T09:27:17.015623Z,100.0,100.0,146941,114,0,,,0,Aymeric,0.2,False,,2021-04-10T14:00:26.008367Z,,,3.6,Laporte,,a,58,Laporte,272,106,308,94,305,101,325,114,2,12,2,246,Defender,DEF,Defenders,DEF,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
308,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,308,1,3,527,10,102.6,30,1,66.4,503.0,2585,0,0,0,0,0,56.0,0,2020-08-13T09:27:17.048567Z,100.0,100.0,184667,267,0,,,0,Victor,0.8,False,,2021-04-02T14:00:27.762902Z,,,3.5,Lindelöf,,a,102,Lindelöf,127,47,263,71,345,122,244,80,2,13,2,246,Defender,DEF,Defenders,DEF,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
377,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,377,7,16,443,7,488.6,51,9,203.4,581.8,2662,0,0,0,0,0,964.0,1,2020-08-13T09:27:17.130745Z,100.0,0.0,200439,104,0,,,0,Che,4.6,False,,2021-05-18T21:30:20.645444Z,,,3.8,Adams,,a,137,Adams,81,10,62,5,21,13,33,10,4,16,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,38
482,1,False,False,1,90,0,0,1,0,0,0,0,0,0,3,2,30,0.0,0.0,0.0,0.0,9,False,482,0,12,685,5,10.0,63,0,101.5,1001.0,3420,0,0,0,0,146,4.0,1,2020-08-20T13:01:20.559268Z,,,225321,380,0,,,9,Aaron,6.2,False,,,,,3.2,Ramsdale,,a,123,Ramsdale,8,4,388,1,434,3,131,3,1,15,1,80,Goalkeeper,GKP,Goalkeepers,GKP,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
109,2,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1,False,109,0,9,429,11,81.8,10,1,64.2,360.2,1710,1,0,0,0,0,199.0,0,2020-08-13T09:27:16.811705Z,100.0,100.0,102380,301,0,,,1,Antonio,3.0,False,,2021-04-30T14:00:21.206534Z,,,4.9,Rüdiger,,a,93,Rüdiger,199,79,301,89,186,41,249,82,2,5,2,246,Defender,DEF,Defenders,DEF,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
197,3,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,13,14.2,2.7,25.0,4.2,2,False,197,0,2,665,12,421.4,54,0,161.6,842.8,3399,0,0,0,0,0,350.0,7,2020-08-13T09:27:16.916981Z,,,66588,588,0,,,2,Luke,4.2,False,,,,,2.6,Ayling,,a,100,Ayling,15,1,78,16,108,9,59,8,2,10,2,246,Defender,DEF,Defenders,DEF,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
594,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,6,False,594,0,1,135,3,29.4,6,0,17.1,109.2,659,0,0,0,0,0,32.0,0,2020-10-31T20:40:44.255173Z,100.0,100.0,219937,677,0,,,6,Rhys,4.4,False,,2020-11-18T11:00:17.124630Z,,,3.1,Williams,,a,28,Rhys Williams,364,139,371,133,337,116,385,136,2,11,2,246,Defender,DEF,Defenders,DEF,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
251,5,False,False,1,90,2,0,1,0,0,0,0,0,0,0,3,53,0.0,0.0,0.0,0.0,16,True,251,11,14,513,12,764.7,28,11,296.7,727.6,2808,0,0,0,0,0,1473.0,3,2020-08-13T09:27:16.980837Z,100.0,100.0,110979,2,0,,,16,Sadio,7.8,True,,2021-01-31T17:00:19.543957Z,,,5.0,Mané,,a,176,Mané,21,7,19,15,4,2,4,3,3,11,3,295,Midfielder,MID,Midfielders,MID,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
89,6,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,2,False,89,4,5,585,11,781.7,55,3,148.6,546.2,3410,0,0,0,0,0,156.0,7,2020-08-13T09:27:16.787902Z,100.0,100.0,60551,171,0,,,2,Ashley,3.8,False,,2021-01-11T12:00:21.212082Z,,,2.9,Westwood,,a,112,Westwood,93,31,16,12,228,115,63,36,3,4,3,295,Midfielder,MID,Midfielders,MID,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
120,7,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,2,False,120,7,16,599,14,1299.7,32,6,295.5,761.6,2887,0,0,0,0,0,892.0,2,2020-08-13T09:27:16.825056Z,,,184341,40,0,,,2,Mason,1.5,False,,,,,4.1,Mount,,a,147,Mount,28,9,2,2,22,9,7,5,3,5,3,295,Midfielder,MID,Midfielders,MID,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
449,8,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,8,14.6,12.6,1.0,2.8,3,False,449,2,16,555,11,270.9,47,10,208.8,890.0,3420,1,0,0,1,0,925.0,7,2020-08-13T09:27:17.217588Z,100.0,100.0,215439,322,0,,,3,Tomas,3.5,False,,2021-02-06T21:00:26.764269Z,,,3.9,Soucek,,a,147,Soucek,10,5,150,99,25,11,30,21,3,19,3,295,Midfielder,MID,Midfielders,MID,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
588,9,False,False,1,21,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,4.0,0.5,1,False,588,6,4,255,3,371.9,19,1,104.6,301.0,1376,0,0,0,0,0,371.0,0,2020-10-20T10:18:08.394856Z,,,172841,79,0,,,1,Saïd,4.0,False,,,,,2.4,Benrahma,,a,73,Benrahma,230,95,98,70,99,58,132,75,3,19,3,295,Midfielder,MID,Midfielders,MID,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
344,10,False,False,1,90,1,0,1,0,0,0,0,0,0,0,3,33,0.0,0.0,0.0,0.0,9,False,344,1,12,344,9,306.0,37,8,152.5,423.6,2391,0,0,0,0,0,794.0,7,2020-08-13T09:27:17.091522Z,100.0,100.0,27436,199,0,,,9,David,3.8,False,,2021-03-15T10:00:25.810844Z,,,2.9,McGoldrick,,a,100,McGoldrick,156,18,123,16,33,16,56,18,4,15,4,92,Forward,FWD,Forwards,FWD,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
233,11,False,False,1,90,0,0,0,4,0,0,0,0,0,0,0,2,5.4,19.3,20.0,4.5,2,False,233,2,18,424,5,413.9,23,12,176.5,540.2,1452,0,1,0,0,0,814.0,1,2020-08-13T09:27:16.959672Z,,,173515,112,0,,,2,Kelechi,4.2,False,,,,,4.4,Iheanacho,,a,110,Iheanacho,104,13,80,8,35,17,47,16,4,9,4,92,Forward,FWD,Forwards,FWD,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
96,12,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,96,0,20,652,11,20.0,37,0,86.8,846.6,2880,0,0,0,0,114,2.0,1,2020-08-13T09:27:16.796247Z,100.0,75.0,98747,144,0,,,0,Nick,1.8,False,,2021-05-13T16:00:25.454756Z,,,4.5,Pope,,a,144,Pope,14,7,391,3,449,6,184,6,1,4,1,80,Goalkeeper,GKP,Goalkeepers,GKP,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
494,13,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,6,False,494,0,7,385,6,49.5,24,2,73.3,454.8,1996,0,0,0,1,0,229.0,2,2020-09-02T10:01:55.655688Z,100.0,100.0,226597,383,0,,,6,Gabriel,4.2,False,,2020-12-26T18:00:16.873188Z,,,3.4,Magalhães,,a,78,Gabriel,154,61,341,115,168,31,218,67,2,1,2,246,Defender,DEF,Defenders,DEF,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
648,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,648,5,3,134,4,130.8,17,3,65.2,180.0,1188,0,0,0,0,0,346.0,2,2021-01-30T22:54:31.994801Z,,,164011,75,0,,,0,Mbaye,0.5,False,,,,,3.6,Diagne,,a,57,Diagne,304,34,239,36,111,37,250,37,4,18,4,92,Forward,FWD,Forwards,FWD,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
182,15,False,False,1,75,0,0,0,1,0,0,0,0,0,0,0,12,9.6,19.1,12.0,4.1,2,False,182,1,2,132,0,100.3,17,1,32.8,143.0,663,0,0,0,0,0,85.0,2,2020-08-13T09:27:16.899222Z,,,101105,356,0,,,2,Joe,3.2,False,,,,,1.7,Bryan,,a,27,Bryan,340,133,270,74,303,99,347,122,2,8,2,246,Defender,DEF,Defenders,DEF,165413,Inter Yernan,165793,2020-09-01T19:53:58.181877Z,Andrew,Wallace,AW,,38
278,1,False,False,1,90,0,0,1,0,0,1,0,0,0,3,0,42,0.0,0.0,0.0,0.0,12,True,278,1,3,696,19,10.0,28,0,54.9,538.6,3240,0,0,1,0,66,0.0,3,2020-08-13T09:27:17.013255Z,100.0,100.0,121160,81,0,,,12,Ederson,4.0,False,,2021-01-01T14:30:20.473224Z,,,4.4,Santana de Moraes,,a,160,Ederson,78,17,424,10,712,80,263,17,1,12,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
155,2,False,False,1,90,0,0,0,5,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0,False,155,9,18,590,9,702.9,42,0,142.2,581.8,2681,0,0,0,1,0,135.0,2,2020-08-13T09:27:16.866931Z,100.0,100.0,101188,89,0,,,0,Lucas,4.8,False,,2021-02-11T00:00:27.483772Z,,,4.0,Digne,,a,120,Digne,74,27,26,5,251,73,78,12,2,7,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
589,3,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,6,False,589,1,1,325,7,90.5,11,1,58.6,366.0,1455,0,0,0,0,0,128.0,2,2020-10-24T21:55:48.900639Z,100.0,100.0,197464,680,0,,,6,Nathaniel,6.2,False,,2021-04-19T22:00:20.536217Z,,,4.0,Phillips,,a,68,Phillips,195,77,286,80,256,76,261,86,2,11,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
576,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,19,9.2,0.3,4.0,1.4,6,False,576,0,3,336,7,30.2,25,3,68.4,433.6,1925,2,0,0,1,0,219.0,3,2020-10-14T13:05:44.660182Z,100.0,100.0,60232,463,0,,,6,Craig,2.8,False,,2021-04-17T14:30:23.314499Z,,,3.4,Dawson,,a,75,Dawson,174,68,369,131,178,37,237,76,2,19,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
331,5,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,25,21.2,10.5,0.0,3.2,8,False,331,0,2,204,3,68.1,20,1,38.8,274.2,1254,0,0,0,0,0,45.0,2,2020-08-13T09:27:17.076017Z,100.0,100.0,106618,509,0,,,8,Paul,5.2,False,,2021-01-24T00:00:20.325669Z,,,2.7,Dummett,,a,40,Dummett,248,95,324,104,359,130,327,116,2,14,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
276,6,False,False,1,90,0,1,1,0,0,0,0,1,0,0,0,18,0.0,0.0,0.0,0.0,5,False,276,9,10,458,14,536.5,23,10,248.3,638.2,2534,0,1,0,0,0,1319.0,4,2020-08-13T09:27:17.010874Z,100.0,100.0,103955,5,0,,,5,Raheem,3.2,False,,2021-05-18T22:00:22.750853Z,,,5.0,Sterling,,a,154,Sterling,60,18,45,33,8,3,13,9,3,12,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
531,7,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,3,False,531,0,1,331,8,443.8,18,1,98.2,360.8,1851,0,0,0,0,0,176.0,4,2020-09-18T15:21:20.372671Z,100.0,100.0,61558,108,0,,,3,Thiago,3.8,False,,2020-09-28T21:00:20.374299Z,,,2.3,Alcántara do Nascimento,,a,55,Thiago,194,76,68,49,205,103,142,81,3,11,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
296,8,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,296,6,11,355,5,376.0,26,3,122.5,451.4,1892,0,0,0,0,0,401.0,3,2020-08-13T09:27:17.034596Z,100.0,100.0,74208,27,0,,,0,Paul,1.8,False,,2021-04-09T09:00:29.773323Z,,,3.5,Pogba,,a,92,Pogba,163,62,97,69,93,54,97,58,3,13,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
445,9,False,False,1,83,0,1,1,0,0,0,0,0,0,0,0,19,13.2,14.8,38.0,6.6,6,False,445,6,8,434,9,493.5,33,8,183.8,530.8,2556,0,0,0,0,0,812.0,0,2020-08-13T09:27:17.212703Z,,,178186,68,0,,,6,Jarrod,2.8,False,,,,,3.7,Bowen,,a,141,Bowen,109,39,60,45,36,19,44,28,3,19,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
181,10,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,8,6.0,8.5,2.0,1.7,2,False,181,3,6,343,9,254.1,32,5,114.1,384.8,2367,0,0,0,0,0,503.0,7,2020-08-13T09:27:16.898045Z,100.0,100.0,96994,234,0,,,2,Bobby,3.5,False,,2021-03-13T22:00:21.640873Z,,,2.7,Decordova-Reid,,a,88,Decordova-Reid,193,22,162,22,69,28,114,27,4,8,4,92,Forward,FWD,Forwards,FWD,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
268,11,False,False,1,25,2,0,0,0,0,0,0,0,0,0,1,53,0.0,0.0,0.0,0.0,10,False,268,1,3,155,4,99.9,4,4,47.3,125.8,554,0,1,0,0,0,254.0,0,2020-08-13T09:27:17.001318Z,100.0,100.0,37572,7,0,,,10,Sergio,3.2,False,,2021-05-14T22:00:21.902094Z,,,3.2,Agüero,,a,38,Agüero,287,31,266,41,118,38,256,38,4,12,4,92,Forward,FWD,Forwards,FWD,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
517,12,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,517,0,9,637,9,0.0,48,0,87.4,876.2,3240,0,0,0,0,116,0.0,2,2020-09-11T11:10:25.611583Z,,,84182,627,0,,,0,Alphonse,1.8,False,,,,,3.4,Areola,,a,124,Areola,11,5,607,63,593,59,180,5,1,8,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
300,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,300,5,22,640,10,1085.9,33,1,192.8,596.0,2653,1,0,0,0,0,243.0,8,2020-08-13T09:27:17.039213Z,100.0,100.0,106760,300,0,,,0,Luke,0.6,False,,2021-04-09T09:00:29.794914Z,,,3.9,Shaw,,a,124,Shaw,70,25,7,3,164,29,39,3,2,13,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
132,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,132,2,14,338,5,236.5,34,10,177.7,512.6,1808,0,0,0,1,0,1030.0,1,2020-08-13T09:27:16.839511Z,100.0,75.0,54861,216,0,,,0,Christian,5.6,False,,2021-05-20T09:00:19.372909Z,,,3.5,Benteke,,a,106,Benteke,123,16,174,27,18,12,46,15,4,6,4,92,Forward,FWD,Forwards,FWD,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
281,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,281,7,9,413,11,476.2,18,2,134.1,399.6,2063,0,0,0,0,0,463.0,5,2020-08-13T09:27:17.016793Z,100.0,100.0,165809,32,0,,,0,Bernardo Mota,0.8,False,,2020-09-08T22:30:12.089513Z,,,3.6,Veiga de Carvalho e Silva,,a,94,Bernardo Silva,187,73,64,47,75,43,82,49,3,12,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,38
431,1,False,False,1,90,0,0,1,0,0,0,0,0,0,5,2,32,44.6,0.0,0.0,4.5,9,False,431,0,11,634,10,0.0,44,0,74.5,745.4,3150,0,0,1,0,102,0.0,2,2020-08-13T09:27:17.195639Z,100.0,75.0,37096,286,0,,,9,Lukasz,3.2,False,,2021-05-20T08:30:22.485626Z,,,3.8,Fabianski,,a,133,Fabianski,37,12,692,73,689,72,221,12,1,19,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
490,2,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,1,False,490,0,10,481,10,73.4,25,2,81.1,515.0,1935,0,0,0,1,0,223.0,3,2020-09-01T11:01:39.401942Z,100.0,100.0,51090,246,0,,,1,Thiago,1.2,False,,2021-04-03T14:00:30.060120Z,,,4.0,Thiago,,a,92,Thiago Silva,105,38,298,86,173,34,195,54,2,5,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
200,3,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,16,11.4,16.6,12.0,4.0,2,False,200,3,15,726,12,454.4,53,8,174.3,757.6,3410,0,0,0,0,0,527.0,7,2020-08-13T09:27:16.920503Z,,,87873,589,0,,,2,Stuart,5.5,True,,,,,4.5,Dallas,,a,171,Dallas,33,7,70,14,64,2,48,4,2,10,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
435,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,29,21.6,15.5,0.0,3.7,6,False,435,11,21,730,11,888.3,41,0,165.7,669.0,3170,0,0,0,0,0,96.0,3,2020-08-13T09:27:17.200508Z,100.0,100.0,55459,290,0,,,6,Aaron,3.8,False,,2021-05-09T19:00:23.191353Z,,,4.2,Cresswell,,a,153,Cresswell,59,20,12,4,291,95,53,5,2,19,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
62,5,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,15,0.0,0.0,0.0,0.0,1,False,62,0,17,626,11,135.5,40,5,127.6,696.4,2932,1,0,0,2,0,442.0,5,2020-08-13T09:27:16.755613Z,100.0,100.0,83299,263,0,,,1,Lewis,1.0,False,,2021-05-09T15:30:25.704864Z,,,3.9,Dunk,,a,130,Dunk,42,9,230,58,83,3,87,15,2,3,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
81,6,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,2,False,81,0,9,534,11,147.1,50,1,125.1,759.2,3240,0,0,0,0,0,339.0,6,2020-08-13T09:27:16.778283Z,100.0,100.0,17761,158,0,,,2,James,3.0,False,,2020-09-17T22:00:10.017429Z,,,3.0,Tarkowski,,a,109,Tarkowski,27,6,223,56,109,10,90,16,2,4,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
390,7,False,False,1,90,0,1,0,2,0,0,0,0,0,0,0,19,8.6,51.4,45.0,10.5,5,False,390,11,26,777,13,1049.9,36,17,315.2,1052.2,3119,0,0,0,0,0,1046.0,0,2020-08-13T09:27:17.146116Z,100.0,100.0,85971,16,0,,,5,Heung-Min,4.2,True,,2021-03-14T20:00:21.893998Z,,,6.2,Son,,a,228,Son,6,3,8,5,16,6,5,4,3,17,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
284,8,False,False,1,55,1,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,6,False,284,8,17,479,6,539.1,16,9,177.7,539.4,1607,0,0,0,0,0,699.0,0,2020-08-13T09:27:17.020316Z,,,209244,65,0,,,6,Phil,4.2,False,,,,,4.8,Foden,,a,135,Foden,82,26,48,36,43,23,43,27,3,12,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
231,9,False,False,1,61,0,0,0,1,0,0,0,0,0,0,0,9,7.4,2.7,8.0,1.8,2,False,231,7,12,473,10,770.3,28,8,202.5,588.4,2093,0,0,0,0,0,668.0,4,2020-08-13T09:27:16.957441Z,100.0,100.0,172780,43,0,,,2,James,1.5,False,,2021-02-21T17:00:26.665350Z,,,4.3,Maddison,,a,133,Maddison,77,25,22,18,51,29,35,23,3,9,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,38
